generic,disease,min_age_d,max_age_d,min_age_m,max_age_m,min_age_y,max_age_y,min_weight,max_weight,min_dose_dw_mg,max_dose_dw_mg,min_dose_dw_iu,max_dose_dw_iu,limit_mg,limit_iu,min_dose_dd_mg,max_dose_dd_mg,min_dose_dd_iu,max_dose_dd_iu,route
Amphotericin B,Candidemia,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,0.005,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Amphotericin B,Coccidioidomycosis,0.0,999.0,0.0,999.0,18.0,120.0,0.0,999.0,0.005,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Amphotericin B,Cryptococcal Meningitis - Immunocompetent Host,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.005,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Amphotericin B,Cryptococcal Meningitis - Immunosuppressed Host,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,0.005,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Amphotericin B,Histoplasmosis - Immunocompetent Host,0.0,999.0,0.0,999.0,18.0,120.0,0.0,999.0,0.005,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Amphotericin B,Leishmaniasis,0.0,999.0,0.0,999.0,18.0,120.0,0.0,999.0,0.005,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Amphotericin B,Mucormycosis - Invasive,0.0,999.0,0.0,999.0,18.0,120.0,0.0,999.0,0.005,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Amphotericin B,Ocular Fungal Infection,0.0,999.0,0.0,999.0,18.0,120.0,0.0,999.0,0.005,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Amphotericin B,Oral Thrush,0.0,999.0,0.0,999.0,18.0,120.0,0.0,999.0,0.005,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Amphotericin B,Sporotrichosis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.005,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Amphotericin B,Sporotrichosis,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,0.005,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Amphotericin B,Systemic Fungal Infection,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.005,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Amphotericin B,Systemic Fungal Infection,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,0.005,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Ampicillin,Bacterial Endocarditis Prophylaxis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,4000.0,0.0,0.0,IM
Ampicillin,Bacterial Endocarditis Prophylaxis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,4000.0,0.0,0.0,IV
Ampicillin,Bacterial Endocarditis Prophylaxis,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,50.0,100.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,IM
Ampicillin,Bacterial Endocarditis Prophylaxis,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,50.0,100.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,IV
Ampicillin,Bacterial Infection,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,50.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IM
Ampicillin,Bacterial Infection,1.0,7.0,0.0,999.0,0.0,999.0,0.0,999.0,100.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IM
Ampicillin,Bacterial Infection,8.0,29.0,0.0,999.0,0.0,999.0,0.0,999.0,150.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IM
Ampicillin,Bacterial Infection,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,50.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Ampicillin,Bacterial Infection,1.0,7.0,0.0,999.0,0.0,999.0,0.0,999.0,100.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Ampicillin,Bacterial Infection,8.0,29.0,0.0,999.0,0.0,999.0,0.0,999.0,150.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Ampicillin,Bacterial Infection,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PO
Ampicillin,Bronchitis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1250.0,0.0,0.0,IM
Ampicillin,Bronchitis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1250.0,0.0,0.0,IV
Ampicillin,Bronchitis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2000.0,0.0,0.0,PO
Ampicillin,Bronchitis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1250.0,0.0,0.0,PO
Ampicillin,Bronchitis,0.0,999.0,1.0,999.0,0.0,11.0,0.0,39.5,25.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IM
Ampicillin,Bronchitis,0.0,999.0,1.0,999.0,0.0,11.0,39.6,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2000.0,0.0,0.0,IM
Ampicillin,Bronchitis,0.0,999.0,1.0,999.0,0.0,11.0,0.0,39.5,25.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Ampicillin,Bronchitis,0.0,999.0,1.0,999.0,0.0,11.0,39.6,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2000.0,0.0,0.0,IV
Ampicillin,Bronchitis,0.0,999.0,1.0,999.0,0.0,11.0,19.6,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1250.0,0.0,0.0,PO
Ampicillin,Bronchitis,0.0,999.0,1.0,999.0,0.0,11.0,0.0,19.5,50.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PO
Ampicillin,Cutaneous Bacillus anthracis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,15000.0,0.0,0.0,IV
Ampicillin,Cutaneous Bacillus anthracis,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,200.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IM
Ampicillin,Cutaneous Bacillus anthracis,1.0,7.0,0.0,999.0,0.0,999.0,0.0,999.0,150.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IM
Ampicillin,Cutaneous Bacillus anthracis,8.0,29.0,0.0,999.0,0.0,999.0,0.0,999.0,200.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IM
Ampicillin,Cutaneous Bacillus anthracis,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,200.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Ampicillin,Cutaneous Bacillus anthracis,1.0,7.0,0.0,999.0,0.0,999.0,0.0,999.0,150.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Ampicillin,Cutaneous Bacillus anthracis,8.0,29.0,0.0,999.0,0.0,999.0,0.0,999.0,200.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Ampicillin,Endocarditis,29.0,999.0,0.0,999.0,0.0,1.0,0.0,999.0,300.0,400.0,0.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0,IM
Ampicillin,Endocarditis,29.0,999.0,0.0,999.0,0.0,1.0,0.0,999.0,200.0,300.0,0.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0,IM
Ampicillin,Endocarditis,29.0,999.0,0.0,999.0,0.0,1.0,0.0,999.0,300.0,400.0,0.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0,IV
Ampicillin,Endocarditis,29.0,999.0,0.0,999.0,0.0,1.0,0.0,999.0,200.0,300.0,0.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0,IV
Ampicillin,Gastroenteritis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2500.0,0.0,0.0,IM
Ampicillin,Gastroenteritis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2500.0,0.0,0.0,IV
Ampicillin,Gastroenteritis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2500.0,0.0,0.0,PO
Ampicillin,Gastroenteritis,0.0,999.0,1.0,999.0,0.0,11.0,0.0,39.5,50.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IM
Ampicillin,Gastroenteritis,0.0,999.0,1.0,999.0,0.0,11.0,39.6,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2000.0,0.0,0.0,IM
Ampicillin,Gastroenteritis,0.0,999.0,1.0,999.0,0.0,11.0,0.0,39.5,50.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Ampicillin,Gastroenteritis,0.0,999.0,1.0,999.0,0.0,11.0,39.6,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2000.0,0.0,0.0,IV
Ampicillin,Gastroenteritis,0.0,999.0,1.0,999.0,0.0,11.0,19.6,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1250.0,0.0,0.0,PO
Ampicillin,Gastroenteritis,0.0,999.0,1.0,999.0,0.0,11.0,0.0,19.5,25.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PO
Ampicillin,Gonococcal Infection - Uncomplicated,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2000.0,0.0,0.0,IM
Ampicillin,Gonococcal Infection - Uncomplicated,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2000.0,0.0,0.0,IV
Ampicillin,Gonococcal Infection - Uncomplicated,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,7000.0,0.0,0.0,PO
Ampicillin,Inhalation Bacillus anthracis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,15000.0,0.0,0.0,IV
Ampicillin,Inhalation Bacillus anthracis,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,200.0,400.0,0.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0,IM
Ampicillin,Inhalation Bacillus anthracis,1.0,7.0,0.0,999.0,0.0,999.0,0.0,999.0,150.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IM
Ampicillin,Inhalation Bacillus anthracis,8.0,29.0,0.0,999.0,0.0,999.0,0.0,999.0,200.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IM
Ampicillin,Inhalation Bacillus anthracis,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,200.0,400.0,0.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0,IV
Ampicillin,Inhalation Bacillus anthracis,1.0,7.0,0.0,999.0,0.0,999.0,0.0,999.0,150.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Ampicillin,Inhalation Bacillus anthracis,8.0,29.0,0.0,999.0,0.0,999.0,0.0,999.0,200.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Ampicillin,Intraabdominal Infection,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2500.0,0.0,0.0,IM
Ampicillin,Intraabdominal Infection,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2500.0,0.0,0.0,IV
Ampicillin,Intraabdominal Infection,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2500.0,0.0,0.0,PO
Ampicillin,Intraabdominal Infection,0.0,999.0,1.0,999.0,0.0,11.0,0.0,39.5,50.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IM
Ampicillin,Intraabdominal Infection,0.0,999.0,1.0,999.0,0.0,11.0,39.6,999.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2500.0,0.0,0.0,IM
Ampicillin,Intraabdominal Infection,0.0,999.0,1.0,999.0,0.0,11.0,0.0,39.5,50.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Ampicillin,Intraabdominal Infection,0.0,999.0,1.0,999.0,0.0,11.0,39.6,999.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2500.0,0.0,0.0,IV
Ampicillin,Intraabdominal Infection,0.0,999.0,1.0,999.0,0.0,11.0,19.6,999.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2500.0,0.0,0.0,PO
Ampicillin,Intraabdominal Infection,0.0,999.0,1.0,999.0,0.0,11.0,0.0,19.5,25.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PO
Ampicillin,Meningitis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,150.0,200.0,0.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0,IM
Ampicillin,Meningitis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,150.0,200.0,0.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0,IV
Ampicillin,Meningitis,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,150.0,400.0,0.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0,IM
Ampicillin,Meningitis,1.0,7.0,0.0,999.0,0.0,999.0,0.0,999.0,100.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IM
Ampicillin,Meningitis,8.0,29.0,0.0,999.0,0.0,999.0,0.0,999.0,150.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IM
Ampicillin,Meningitis,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,150.0,400.0,0.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0,IV
Ampicillin,Meningitis,1.0,7.0,0.0,999.0,0.0,999.0,0.0,999.0,100.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Ampicillin,Meningitis,8.0,29.0,0.0,999.0,0.0,999.0,0.0,999.0,150.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Ampicillin,Meningitis - Streptococcus Group B,0.0,999.0,0.0,999.0,18.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,6000.0,0.0,0.0,IV
Ampicillin,Meningitis - Streptococcus Group B,29.0,999.0,0.0,999.0,0.0,1.0,0.0,999.0,300.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IM
Ampicillin,Meningitis - Streptococcus Group B,1.0,7.0,0.0,999.0,0.0,999.0,0.0,999.0,200.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IM
Ampicillin,Meningitis - Streptococcus Group B,8.0,29.0,0.0,999.0,0.0,999.0,0.0,999.0,300.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IM
Ampicillin,Meningitis - Streptococcus Group B,29.0,999.0,0.0,999.0,0.0,1.0,0.0,999.0,300.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Ampicillin,Meningitis - Streptococcus Group B,1.0,7.0,0.0,999.0,0.0,999.0,0.0,999.0,200.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Ampicillin,Meningitis - Streptococcus Group B,8.0,29.0,0.0,999.0,0.0,999.0,0.0,999.0,300.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Ampicillin,Pharyngitis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2000.0,0.0,0.0,IM
Ampicillin,Pharyngitis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2000.0,0.0,0.0,IV
Ampicillin,Pharyngitis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1250.0,0.0,0.0,PO
Ampicillin,Pharyngitis,0.0,999.0,1.0,999.0,0.0,11.0,0.0,39.5,25.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IM
Ampicillin,Pharyngitis,0.0,999.0,1.0,999.0,0.0,11.0,39.6,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2000.0,0.0,0.0,IM
Ampicillin,Pharyngitis,0.0,999.0,1.0,999.0,0.0,11.0,0.0,39.5,25.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Ampicillin,Pharyngitis,0.0,999.0,1.0,999.0,0.0,11.0,39.6,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2000.0,0.0,0.0,IV
Ampicillin,Pharyngitis,0.0,999.0,1.0,999.0,0.0,11.0,19.6,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1250.0,0.0,0.0,PO
Ampicillin,Pharyngitis,0.0,999.0,1.0,999.0,0.0,11.0,0.0,19.5,50.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PO
Ampicillin,Pneumonia,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2000.0,0.0,0.0,IM
Ampicillin,Pneumonia,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2000.0,0.0,0.0,IV
Ampicillin,Pneumonia,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1250.0,0.0,0.0,PO
Ampicillin,Pneumonia,0.0,999.0,1.0,999.0,0.0,11.0,0.0,39.5,25.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IM
Ampicillin,Pneumonia,0.0,999.0,1.0,999.0,0.0,11.0,39.6,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2000.0,0.0,0.0,IM
Ampicillin,Pneumonia,0.0,999.0,1.0,999.0,0.0,11.0,0.0,39.5,25.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Ampicillin,Pneumonia,0.0,999.0,1.0,999.0,0.0,11.0,39.6,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2000.0,0.0,0.0,IV
Ampicillin,Pneumonia,0.0,999.0,1.0,999.0,0.0,11.0,19.6,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1250.0,0.0,0.0,PO
Ampicillin,Pneumonia,0.0,999.0,1.0,999.0,0.0,11.0,0.0,19.5,25.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PO
Ampicillin,Septicemia,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,150.0,200.0,0.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0,IV
Ampicillin,Septicemia,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,150.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IM
Ampicillin,Septicemia,1.0,7.0,0.0,999.0,0.0,999.0,0.0,999.0,100.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IM
Ampicillin,Septicemia,8.0,29.0,0.0,999.0,0.0,999.0,0.0,999.0,150.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IM
Ampicillin,Septicemia,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,150.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Ampicillin,Septicemia,1.0,7.0,0.0,999.0,0.0,999.0,0.0,999.0,100.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Ampicillin,Septicemia,8.0,29.0,0.0,999.0,0.0,999.0,0.0,999.0,150.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Ampicillin,Shigellosis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2500.0,0.0,0.0,IM
Ampicillin,Shigellosis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2500.0,0.0,0.0,IV
Ampicillin,Shigellosis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2500.0,0.0,0.0,PO
Ampicillin,Shigellosis,0.0,999.0,1.0,999.0,0.0,11.0,0.0,39.5,50.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IM
Ampicillin,Shigellosis,0.0,999.0,1.0,999.0,0.0,11.0,39.6,999.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2500.0,0.0,0.0,IM
Ampicillin,Shigellosis,0.0,999.0,1.0,999.0,0.0,11.0,0.0,39.5,50.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Ampicillin,Shigellosis,0.0,999.0,1.0,999.0,0.0,11.0,39.6,999.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2500.0,0.0,0.0,IV
Ampicillin,Shigellosis,0.0,999.0,1.0,999.0,0.0,11.0,19.6,999.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2500.0,0.0,0.0,PO
Ampicillin,Shigellosis,0.0,999.0,1.0,999.0,0.0,11.0,0.0,19.5,25.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PO
Ampicillin,Sinusitis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2000.0,0.0,0.0,IM
Ampicillin,Sinusitis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2000.0,0.0,0.0,IV
Ampicillin,Sinusitis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1250.0,0.0,0.0,PO
Ampicillin,Sinusitis,0.0,999.0,1.0,999.0,0.0,11.0,0.0,39.5,25.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IM
Ampicillin,Sinusitis,0.0,999.0,1.0,999.0,0.0,11.0,39.6,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2000.0,0.0,0.0,IM
Ampicillin,Sinusitis,0.0,999.0,1.0,999.0,0.0,11.0,0.0,39.5,25.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Ampicillin,Sinusitis,0.0,999.0,1.0,999.0,0.0,11.0,39.6,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2000.0,0.0,0.0,IV
Ampicillin,Sinusitis,0.0,999.0,1.0,999.0,0.0,11.0,19.6,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1250.0,0.0,0.0,PO
Ampicillin,Sinusitis,0.0,999.0,1.0,999.0,0.0,11.0,0.0,19.5,50.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PO
Ampicillin,Skin or Soft Tissue Infection,0.0,999.0,0.0,999.0,12.0,120.0,39.6,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2000.0,0.0,0.0,IM
Ampicillin,Skin or Soft Tissue Infection,0.0,999.0,0.0,999.0,12.0,120.0,39.6,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2000.0,0.0,0.0,IV
Ampicillin,Skin or Soft Tissue Infection,0.0,999.0,1.0,999.0,0.0,11.0,0.0,39.5,50.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IM
Ampicillin,Skin or Soft Tissue Infection,0.0,999.0,1.0,999.0,0.0,11.0,39.6,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2000.0,0.0,0.0,IM
Ampicillin,Skin or Soft Tissue Infection,0.0,999.0,1.0,999.0,0.0,11.0,0.0,39.5,50.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Ampicillin,Skin or Soft Tissue Infection,0.0,999.0,1.0,999.0,0.0,11.0,39.6,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2000.0,0.0,0.0,IV
Ampicillin,Surgical Prophylaxis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,4000.0,0.0,0.0,IV
Ampicillin,Surgical Prophylaxis,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,50.0,100.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,IM
Ampicillin,Surgical Prophylaxis,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,50.0,100.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,IV
Ampicillin,Typhoid Fever,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2500.0,0.0,0.0,IM
Ampicillin,Typhoid Fever,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2500.0,0.0,0.0,IV
Ampicillin,Typhoid Fever,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2500.0,0.0,0.0,PO
Ampicillin,Typhoid Fever,0.0,999.0,1.0,999.0,0.0,11.0,0.0,39.5,50.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IM
Ampicillin,Typhoid Fever,0.0,999.0,1.0,999.0,0.0,11.0,39.6,999.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2500.0,0.0,0.0,IM
Ampicillin,Typhoid Fever,0.0,999.0,1.0,999.0,0.0,11.0,0.0,39.5,50.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Ampicillin,Typhoid Fever,0.0,999.0,1.0,999.0,0.0,11.0,39.6,999.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2500.0,0.0,0.0,IV
Ampicillin,Typhoid Fever,0.0,999.0,1.0,999.0,0.0,11.0,19.6,999.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2500.0,0.0,0.0,PO
